"","id.sample_local_c","oc_usda.c729_w.pct","c.tot_usda.a622_w.pct","n.tot_usda.a623_w.pct","s.tot_usda.a624_w.pct","ph.h2o_usda.a268_index","bd_usda.a4_g.cm3","clay.tot_usda.a334_w.pct","silt.tot_usda.c62_w.pct","sand.tot_usda.c60_w.pct","caco3_usda.a54_w.pct","efferv_usda.a479_class","cec_usda.a723_cmolc.kg","ca.ext_usda.a722_cmolc.kg","mg.ext_usda.a724_cmolc.kg","k.ext_usda.a725_cmolc.kg","na.ext_usda.a726_cmolc.kg","wr.33kPa_usda.a415_w.pct","wr.1500kPa_usda.a417_w.pct","al.dith_usda.a65_w.pct","p.ext_usda.a652_mg.kg","p.ext_usda.a1070_mg.kg","k.ext_usda.a1065_mg.kg","ec_usda.a364_ds.m"
"1481","168298",6.5068,6.52297,0.39483,0.01671,4.97,NA,19.74353,59.8,20.5,0.10617,"very slight",26.44991,13.62525,0.75827,0.14218,0,52.1342,17.27822,0.47555,0.22943,NA,NA,NA
"1482","168299",0.8928,0.90092,0.04801,0,5.11,NA,13.37656,66.9,19.7,0.06371,"very slight",11.28469,4.51233,0.32067,0.18324,0,35.63459,6.61651,0.13544,0.13252,NA,NA,NA
"1483","168303",0.0688,0.88018,0.00808,0,8.39,NA,19.78892,46.7,33.5,6.75598,"very slight",4.30066,79.43677,0.84989,0,0,19.55201,8.92929,0.07297,NA,NA,NA,NA
"1484","168304",1.85,1.84998,0.22118,0,5.48,NA,14.23046,54.8,31,NA,"none",10.41916,4.53344,0.35306,0.68415,0,32.48949,8.28628,0.40264,309.82001,NA,NA,NA
"1485","168314",1.62,1.62372,0.14715,0,5.22,NA,13.10987,53,33.9,NA,"none",11.2359,3.14806,0.70226,0.16951,0,25.44515,8.11378,0.3579,250.63876,NA,NA,NA
"1486","168325",4.4,4.40069,0.26091,0.01637,4.04,NA,8.88072,47.8,43.3,NA,"none",13.17676,2.93602,1.20452,0.07528,0,24.07878,9.85378,0.0838,18.46552,NA,NA,NA
"1487","168326",1.84,1.84398,0.09423,0.00912,4.74,NA,6.89705,45.6,47.5,NA,"none",7.32373,0.66341,0.32027,0,0,17.14082,5.46823,0.08606,11.18545,NA,NA,NA
"1488","168332",0.47,0.46602,0.05737,0,4.12,NA,2.39189,47.4,50.2,NA,"none",3.98083,0.22777,0.04555,0,0,17.59284,2.1089,0.02132,7.82066,NA,NA,NA
"1489","168333",2.764,2.80386,0.14243,0.01455,4.33,NA,3.73116,41.7,54.6,0.29753,"very slight",14.48845,0.04681,0.0234,0.0234,0,24.99008,11.79402,1.09174,53.11251,NA,NA,NA
"1490","168347",0.36,0.36179,0.07738,0.00523,4.58,NA,9.71328,52.7,37.6,NA,"none",17.38137,0.0934,0.02335,0.02335,0,34.94735,16.28982,1.09041,1.67236,NA,NA,NA
"1491","168352",1.15,1.15419,0.06682,0,4.5,NA,4.49302,72,23.5,NA,"none",6.9935,0.09128,0.04564,0.02282,0,28.39103,4.22823,0.08891,10.38715,NA,NA,NA
"1492","168353",3.0768,3.12432,0.11863,0.01995,4.78,NA,5.36293,56.9,37.7,0.36162,"very slight",16.72307,0.12041,0.02408,0.04816,0,28.93753,14.67239,1.26075,6.70579,NA,NA,NA
"1493","170026",4.51,4.51371,0.20282,0.00811,4.06,NA,2.11538,11.1,86.8,NA,"none",12.38294,1.87474,0.33223,0.18985,0,12.55944,8.47213,0.03483,14.94587,NA,NA,NA
"1494","170027",0.76,0.76255,0.02809,0,4.44,NA,0.4504,7.1,92.4,NA,"none",2.4281,0.14412,0.02402,0,0,2.84539,1.39366,0.00689,2.07862,NA,NA,NA
"1495","170028",1.18,1.17948,0.06064,0,5.11,NA,1.46205,7.5,91,NA,"none",5.15156,0.16307,0.0233,0,0,4.38776,3.54306,0.42171,4.90973,NA,NA,NA
